code,name,country,city
USC,Union County Airport,US,Union
USH,Malvinas Argentinas International Airport,AR,Ushuaia
USI,Mabaruma,GY,Mabaruma
USJ,Usharal,KZ,Sarkand
USK,Usinsk Airport,RU,Usinsk
USL,Useless Loop,AU,Carnarvon
USM,Koh Samui Airport,TH,Ko Samui
USN,Ulsan Airport,KR,Ulsan
USO,Usino,PG,
USQ,Usak,TR,Usak
USR,Ust-Nera Airport,RU,Ust-Nera
USS,Sancti Spiritus,CU,Sancti Spiritus
UST,St. Augustine Airport,US,Villano Beach
USU,Busuanga Airport,PH,
UTA,Mutare,ZW,Mutare
UTB,Muttaburra,AU,
UTC,Soesterberg,NL,De Bilt
UTD,Nutwood Downs,AU,
UTG,Quthing,LS,Quthing
UTH,Udon Thani International Airport,TH,Udon Thani
UTI,Utti,FI,Kouvola
UTK,Utirik Island,MH,Utrik
UTL,Torremolinos,ES,Torremolinos
UTM,Tunica Municipalcipal Airport,US,Tunica
UTN,Upington Airport,ZA,Upington
UTO,Indian Mountain AFS,US,
UTP,Utapao Airport,TH,Ban Chang
UTR,Uttaradit,TH,Uttaradit
UTS,Ust-Tsilma,RU,Ust-Tsilma
UTT,Umtata Airport,ZA,Mthatha
UTU,Ustupo,PA,El Porvenir
UTW,Queenstown,ZA,Queenstown
UUA,Bugulma Airport,RU,Bugul'ma
UUD,Ulan-Ude Airport,RU,Zarechnyy
UUK,Kuparuk,US,
UUN,Baruun-Urt,MN,Baruun-Urt
UUS,Yuzhno-Sakhalinsk Airport,RU,Yuzhno-Sakhalinsk
UUU,Manumu,PG,
UVA,Garner Field,US,Uvalde
UVE,Ouvea Airport,NC,Fayaoue
UVF,Hewanorra Airport,LC,Vieux Fort
UVI,União da Vitória Airport,BR,Porto Uniao
UVL,Kharga,EG,Al Kharijah
UVO,Uvol,PG,
UWA,Ware,US,Ware
UYL,Nyala,SD,Nyala
UYN,Yulin Yuyang Airport,CN,Yulin
UYU,Uyuni,BO,Uyuni
UZC,Uzice-Ponikve,RS,Bajina Basta
UZH,Unayzah,SA,Unaizah
UZM,Hope Bay,CA,
UZR,Urzhar Airport,KZ,Urzhar
UZU,Curuzu Cuatia,AR,Curuzu Cuatia
VAA,Vaasa Airport,FI,Ristinummi
VAB,Yavarate,CO,Mitu
VAC,Varrelbusch,DE,Garrel
VAD,Moody AFB,US,
VAF,Chabeuil,FR,Malissard
VAG,Major-Brigadeiro Trompowsky Airport,BR,Varginha
VAH,Vallegrande,BO,Vallegrande
VAI,Vanimo Airport,PG,Vanimo
VAK,Chevak Airport,US,
VAL,Valenca,BR,Valenca
VAM,Villa International Airport Maamigili,MV,Mahibadhoo
VAN,Van Ferit Melen Airport,TR,Van
VAO,Suavanao Airstrip,SB,
VAP,Valparaiso,CL,Valparaiso
VAQ,Vanavara Airport,RU,Vanavara
VAR,Varna Airport,BG,Aksakovo
VAS,Sivas Airport,TR,Sivas
VAT,Vatomandry,MG,Andovoranto
VAU,Vatukoula,FJ,
VAV,Lupepau'u Airport,TO,Neiafu
VAW,Vardoe Airport,NO,Vuorea
VBA,Ann,MM,Minbu
VBC,Mandalay Chanmyathazi Airport,MM,Mandalay
VBG,Vandenberg AFB,US,Lompoc
VBM,Blue Mountain,US,
VBP,Bokpyin Airport,MM,Tha Sae
VBS,Montichiari Airport,IT,Vighizzolo
VBV,Vanuabalavu,FJ,Alo
VBY,Visby Airport,SE,Visby
VCA,Can Tho Airport,VN,Can Tho
VCB,View Cove,US,
VCC,New Vacaria Airport,BR,Vacaria
VCD,Victoria River Downs,AU,Katherine
VCE,Venice Marco Polo Airport,IT,Tessera
VCF,Valcheta Airport,AR,Valcheta
VCH,Vichadero,UY,Isidoro Noblia
VCL,Chu Lai International Airport,VN,Nui Thanh
VCP,Viracopos Airport,BR,Indaiatuba
VCR,Carora,VE,Carora
VCS,Con Dao,VN,Vinh Binh
VCT,County-Foster,US,Victoria
VCV,Southern California Logistics,US,Victorville
VDA,Ovda Airport,IL,Eilat
VDB,Valdres Lufthavn Leirin,NO,Fagernes
VDC,Vitoria Da Conquista Airport,BR,Vitoria da Conquista
VDE,Hierro Airport,ES,Valverde
VDH,Dong Hoi Airport,VN,Kwang Binh
VDI,Vidalia Municipal Airport,US,Vidalia
VDM,Gobernador Edgardo Castello Airport,AR,Viedma
VDO,Van Don,VN,Cam Pha Mines
VDP,Valle De Pascua,VE,Valle de La Pascua
VDR,Villa Dolores,AR,Villa Dolores
VDS,Vadso Airport,NO,Vadso
VDU,Tom O'Connor Oilfield,US,Refugio
VDY,Jindal,IN,Sandur
VDZ,Valdez Municipal Airport,US,Valdez
VEE,Venetie,US,Eielson Air Force Base
VEG,Maikwak,GY,Mahdia
VEL,Vernal Regional Airport,US,Naples
VEO,Severo-Yeniseyskiy Airport,RU,
VER,Veracruz International Airport,MX,Hacienda Sotavento
VEV,Barakoma,SB,Buala
VEX,Tioga Municipal Airport,US,Mansfield
VEY,Vestmannaeyjar,IS,Vestmannaeyjar
VFA,Victoria Falls Airport,ZW,Victoria Falls
VGA,Vijayawada Airport,IN,Gannavaram
VGD,Vologda Airport,RU,Vologda
VGG,Vangrieng,LA,Tolga
VGO,Vigo Airport,ES,Redondela
VGS,General Villegas,AR,General Villegas
VGT,North Air Terminal,US,Paradise
VGZ,Villagarzon,CO,Villagarzon
VHC,Saurimo,AO,Saurimo
VHM,Vilhelmina Airport,SE,Vilhelmina
VHN,Culberson County,US,Van Horn
VHV,Verhnevilyuisk,RU,Verkhnevilyuysk
VHY,Charmeil,FR,Creuzier-le-Vieux
VHZ,Vahitahi,PF,
VIA,Vienna,BR,Videira
VIB,Villa Constitucion,MX,Ciudad Constitucion
VIC,Trissino,IT,
VIE,Vienna International Airport,AT,Fischamend Dorf
VIF,Vieste,IT,Vieste
VIG,El Vigia,VE,El Vigia
VIH,Rolla National,US,Belle
VII,Vinh Airport,VN,Hung Nguyen
VIJ,Virgin Gorda Airport,VG,Tortola
VIK,Airstrip,US,
VIL,Dakhla Airport,MA,Dakhla
VIN,Havryshivka Vinnytsia International Airport,UA,Vinnytsya
VIP,PAYERNE Airport,CH,Payerne
VIQ,Viqueque,TL,Viqueque
VIR,Virginia,ZA,Durban
VIS,Visalia,US,Goshen
VIT,Vitoria Airport,ES,Salvatierra
VIU,Viru Harbour Airstrip,SB,Gizo
VIV,Vivigani,PG,
VIX,Eurico de Aguiar Salles Airport,BR,Vila Velha
VIY,Villa Coublay,FR,Velizy-Villacoublay
VJB,Xai Xai,MZ,Xai-Xai
VJI,Virginia Highlands,US,Abingdon
VJQ,Gurue,MZ,Mutuali
VKG,Rach Gia Airport,VN,Rach Gia
VKO,Vnukovo Airport,RU,Vnukovo
VKS,Vicksburg,US,Vicksburg
VKT,Vorkuta Airport,RU,Vorkuta
VKV,Vaskovo Airport,RU,Arkhangelsk
VKW,West Kavik,US,
VLA,Vandalia,US,Vandalia
VLC,Valencia Airport,ES,
VLD,Valdosta Regional Airport,US,Valdosta
VLE,J t Robidoux,US,Grand Canyon Village
VLG,Villa Gesell,AR,Mar del Plata
VLI,Bauerfield Airport,VU,
VLK,Volgodonsk,RU,Tsimlyansk
VLL,Valladolid Airport,ES,Villanubla
VLM,Villamontes,BO,Villamontes
VLN,Arturo Michelena International Airport,VE,Los Guayos
VLO,Stolport,US,Vallejo
VLP,Vila Rica,BR,Conceicao do Araguaia
VLR,Vallenar,CL,Vallenar
VLS,Valesdir,VU,Port-Vila
VLU,Velikiye Luki,RU,Velikiye Luki
VLV,Carvajal,VE,Valera
VLY,Anglesey Airport,GB,Valley
VME,Villa Mercedes,AR,Villa Mercedes
VMI,INC,PY,Porto Murtinho
VMU,Baimuru,PG,
VNA,Saravane,LA,Salavan
VNC,Venice Municipalcipal,US,South Venice
VND,Vangaindrano,MG,Vangaindrano
VNE,Meucon,FR,Vannes
VNG,Viengxay,LA,Vangviang
VNO,Vilnius International Airport,LT,Naujamiestis
VNR,Vanrook,AU,
VNS,Lal Bahadur Shastri International Airport,IN,Baragaon
VNT,Ventspils International Airport,LV,
VNX,Vilanculos Airport,MZ,Maxixe
VNY,Van Nuys Airport,US,Northridge
VOD,Vodochody,CZ,
VOG,Volgograd International Airport,RU,Gumrak
VOH,Vohemar,MG,Sambava
VOI,Voinjama,LR,Voinjama
VOK,Volk Field,US,New Lisbon
VOL,Nea Anchialos,GR,Nea Ionia
VOT,Votuporanga,BR,Votuporanga
VOZ,Voronezh Airport,RU,Podgornoye
VPE,Ondjiva,AO,Ondjiva
VPG,Vipingo,KE,Takaungu
VPN,Vopnafjordur,IS,Egilsstadir
VPS,Destin Fort Walton Beach Airport,US,Eglin Village
VPY,Chimoio Airport,MZ,Chimoio
VPZ,Porter County,US,Valparaiso
VQQ,Cecil Field,US,Jacksonville
VQS,Antonio Rivera Rodriguez Airport,PR,Esperanza
VRA,Juan Gualberto Gomez Airport,CU,Matanzas
VRB,Vero Beach Municipal Airport,US,Vero Beach
VRC,Virac Airport,PH,Calatagan
VRE,Vredendal,ZA,Vredendal
VRI,Varandey,RU,Parma
VRK,Varkaus,FI,Varkaus
VRL,Vila Real Airport,PT,Vila Real
VRN,Verona Villafranca Airport,IT,Dossobuono
VRO,Kawama,CU,Varadero
VRS,Versailles,US,Versailles
VRU,Vryburg,ZA,Vryburg
VRY,Stolport (Not operational),NO,Sorland
VRZ,Lavras Airport,BR,Lavras
VSA,Carlos Rovirosa Perez International Airport,MX,El Bajio
VSE,Viseu Airport,PT,Viseu
VSF,State,US,Springfield
VSG,Lugansk,UA,Luhansk
VSK,Vista Field,US,Kennewick
VSO,Phuoclong,VN,Thi Tran Phuoc Long
VST,Vasteras/Hasslo Airport,SE,Vasteras
VSV,Shravasti Airport,IN,Shravasti
VTA,Victoria,HN,Las Vegas
VTB,Vitebsk,BY,Vitebsk
VTE,Wattay International Airport,LA,Si Chiang Mai
VTF,Vatulele,FJ,Nadi
VTG,Vung Tau,VN,Vung Tau
VTL,Vittel,FR,Vittel
VTM,Nevatim AFB,IL,Dimona
VTN,Miller Field,US,Valentine
VTU,Las Tunas,CU,Las Tunas
VTZ,Vishakhapatnam Airport,IN,Gajuwaka
VUP,Valledupar Airport,CO,Valledupar
VUS,Velikij Ustyug Airport,RU,Velikiy Ustyug
VUU,Mvuu Camp,MW,Blantyre
VVB,Mahanoro,MG,Mahanoro
VVC,La Vanguardia Airport,CO,Villavicencio
VVI,Viru Viru International Airport,BO,La Belgica
VVK,Vastervik,SE,Vaestervik
VVN,Malvinas,PE,Pangoa
VVO,Vladivostok International Airport,RU,Artem
VVZ,Illizi Airport,DZ,Illizi
VXC,Lichinga Airport,MZ,Lichinga
VXE,Cesaria Evora International Airport,CV,Mindelo
VXO,Vaxjo Airport,SE,Vaexjoe
VYD,Vryheid,ZA,Vryheid
VYI,Vilyuisk,RU,Vilyuysk
VYS,Illinois Valley Regnl,US,Peru
WAA,Wales Airport,US,
WAB,Wabag,PG,
WAC,Waca,ET,Areka
WAD,Andriamena,MG,
WAE,Wadi Ad Dawasir Airport,SA,As Sulayyil
WAF,Wana,PK,Wana
WAG,Wanganui Airport,NZ,Wanganui
WAH,Wahpeton,US,Wahpeton
WAI,Antsohihy,MG,
WAJ,Wawoi Falls,PG,
WAK,Ankazoabo,MG,Ankazoabo
WAL,Wallops Flight Center,US,Chincoteague
WAM,Ambatondrazaka,MG,Ambatondrazaka
WAN,Waverney,AU,
WAO,Wabo,PG,Ihu
WAP,Alto Palena,CL,Palena
WAQ,Antsalova,MG,
WAR,Waris,ID,Banda
WAT,Waterford,IE,Waterford
WAU,Wauchope,AU,Port Macquarie
WAV,Kalkgurung,AU,
WAW,Frederic Chopin Airport,PL,Wlochy
WAX,Zuwarah,LY,Zuwarah
WAY,Greene County,US,Waynesboro
WAZ,Warwick,AU,Warwick
WBA,Wahai,ID,Wahai
WBB,Stebbins Airport,US,
WBC,Wapolu,PG,
WBD,Befandriana,MG,
WBE,Bealanana,MG,Bealanana
WBG,Schleswig-jagel,DE,Jagel
WBI,Broker Inn,US,
WBK,Community,US,West Branch
WBM,Wapenamanda Airport,PG,
WBN,Cummings Park,US,Woburn
WBO,Beroroha,MG,
WBQ,Beaver,US,Fairbanks
WBR,Big Rapids,US,Big Rapids
WBU,Boulder Municipal,US,
WBW,Wilkes-Barre/Wyoming Valley,US,Wilkes-Barre
WCA,Gamboa,CL,Castro
WCD,Carosue Dam Airport,AU,Stoneville
WCH,Chaiten,CL,Chaiten
WCR,Chandalar,US,Ester
WDA,Wadi Ain,YE,Al Hajab
WDB,Deep Bay,US,
WDG,Enid Woodring Mun.,US,Enid
WDH,Hosea Kutako International Airport,NA,
WDI,Wondai,AU,Wondai
WDN,Waldron Island,US,
WDR,Winder,US,Winder
WDS,Shiyan Wudangshan Airport,CN,Luancheng
WDY,Kodiak Fss,US,Kodiak
WEA,Parker County,US,Weatherford
WED,Wedau,PG,
WEF,Weifang Airport,CN,Weifang
WEH,Weihai International Airport,CN,Dashuipo
WEI,Weipa Airport,AU,Weipa
WEL,Welkom,ZA,Welkom
WEP,Weam,PG,Kwikila
WES,Weasua Airport,LR,Bopolu
WET,Wagethe,ID,Bomomani
WEW,Wee Waa,AU,Narrabri
WFB,Waterfront SPB,US,
WFD,Woodford,GB,Adlington
WFI,Fianarantsoa,MG,Fianarantsoa
WFK,Frenchville,US,Madawaska
WGA,Wagga Wagga Airport,AU,Forest Hill
WGB,Bahawalnagar,PK,Bahawalnagar
WGC,Warangal,IN,Warangal
WGE,Walgett,AU,Lightning Ridge
WGN,Waitangi,NZ,Dargaville
WGO,Winchester Regional,US,Winchester
WGP,Waingapu Airport,ID,Mangga Dua
WGT,Wangaratta,AU,Wangaratta
WGU,Wagau,PG,
WGY,Wagny,GA,Acurenam
WHA,Wuhu Xuanzhou Airport,CN,Xinfeng
WHB,Eliwana Airport,AU,Eliwana
WHD,SPB,US,
WHF,Wadi Halfa,SD,Abu Sunbul
WHH,Hiltons Har H,US,
WHK,Whakatane Airport,NZ,Whakatane
WHL,Welshpool,AU,Morwell
WHN,Wuhan Hannan General Airport,CN,Wuhan
WHO,Franz Josef,NZ,Hokitika
WHP,Whiteman,US,Los Angeles
WHS,Whalsay,GB,Shetland
WHT,Wharton,US,Wharton
WHU,Wuhu,CN,Jinghu
WIB,Wilbarger County,US,Pekanbaru
WIC,Wick Airport,GB,Wick
WIE,Air Base,DE,Wiesbaden
WIK,Surfdale,NZ,Pakuranga
WIL,Wilson Airport,KE,Nairobi
WIN,Winton Airport,AU,Hughenden
WIO,Wilcannia,AU,Broken Hill
WIR,Wairoa,NZ,Wairoa
WIT,Wittenoom,AU,
WIU,Witu,PG,Kimbe
WJA,Woja,MH,Airuk
WJF,William J Fox,US,Lancaster
WJR,Wajir Airport,KE,Wajir
WJU,Wonju Airport,KR,Wonju
WKA,Wanaka,NZ,Wanaka
WKB,Warracknabeal,AU,Horsham
WKF,Waterkloof AFB,ZA,Colesberg
WKI,Hwange,ZW,Hwange
WKJ,Hokkaido Airport,JP,Makubetsu
WKK,Aleknagik,US,
WKL,Waikoloa Airport,US,Kalaoa
WKN,Wakunai,PG,Arawa
WKR,Walker's Cay,BS,High Rock
WLA,Wallal,AU,
WLB,Labouchere Bay,US,
WLC,Walcha,AU,Enmore
WLD,Arkansas City,US,Winfield
WLE,Miles Airport,AU,Westcourt
WLG,Wellington International Airport,NZ,Wellington
WLH,Walaha,VU,Saratamata
WLK,Selawik Airport,US,
WLL,Wollogorang,AU,Mount Isa
WLM,Waltham,US,Waltham
WLN,Little Naukati,US,
WLO,Waterloo,AU,
WLP,West Angelas Airport,AU,Tom Price
WLR,Loring,US,
WLS,Wallis Island Airport,WF,Mata-Utu
WLW,Glenn County,US,Rancho Tehama Reserve
WMA,Mandritsara,MG,Antsirabe Afovoany
WMB,Warrnambool,AU,Warrnambool
WMC,Winnemucca,US,Winnemucca
WMD,Mandabe,MG,Beroroha
WME,Mount Keith,AU,
WMH,Mountain Home,US,Mountain Home
WMI,Warsaw-Modlin Airport,PL,Zakroczym
WMK,SPB,US,
WML,Malaimbandy,MG,
WMN,Maroantsetra,MG,Maroantsetra
WMO,White Mountain Airport,US,Nome
WMP,Mampikony,MG,Tsaratanana
WMR,Mananara,MG,Mananara
WMT,Zunyi Maotai Airport,CN,Daba
WMV,Madirovalo,MG,Ambato Boeny
WMX,Wamena Airport,ID,Wurigelebur
WNA,Napakiak Sea Plane Base,US,
WNC,Naukati Bay SPB,US,
WND,Windarra,AU,
WNE,Wora Na Ye,GA,Omboue
WNH,Wenshan Puzhehei Airport,CN,Wenshan City
WNI,Matahora Airport,ID,Katabu
WNN,Wunnummin Lake Airport,CA,
WNP,Naga Airport,PH,San Agustin
WNR,Windorah,AU,
WNS,Nawabshah,PK,Nawabshah
WNU,Wanuma,PG,Madang
WNZ,Wenzhou Longwan International Airport,CN,Qidu
WOA,Wonenara,PG,
WOD,Wood River,US,Wood River
WOE,Woensdrecht,NL,Woensdrecht
WOG,Woodgreen Airport,AU,
WOK,Wonken,VE,Santa Elena de Uairen
WOL,Wollongong,AU,Albion Park Rail
WON,Wondoola,AU,
WOO,Woodchopper,US,
WOR,Moramba,MG,
WOS,Wonsan,KP,
WOT,Wonan,TW,Ma-kung
WOW,Willow,US,Willow
WPA,Puerto Aisen,CL,Puerto Aisen
WPB,Port Berge,MG,Antsohihy
WPC,Pincher Creek,CA,
WPK,Wrotham Park,AU,Mareeba
WPL,Powell Lake,CA,
WPM,Wipim,PG,
WPO,North Fork Valley,US,Paonia
WPR,Porvenir,CL,Punta Arenas
WPU,Puerto Williams,CL,Ushuaia
WRA,Warder,ET,Dhuusamarreeb
WRB,Robins AFB,US,Centerville
WRE,Whangarei Airport,NZ,Whangarei
WRG,Wrangell Airport,US,
WRH,Wrench Creek,US,
WRI,Mc Guire AFB,US,Groveville
WRL,Worland Municipalcipal,US,Worland
WRN,Windarling Airport,AU,Merredin
WRO,Wroclaw Airport,PL,Smolec
WRT,Warton Aerodrome,GB,Warton
WRW,Warrawagine,AU,Port Hedland
WRY,Westray Airport,GB,Kirkwall
WRZ,Wirawila,LK,Tangalla
WSA,Wasua,PG,Daru
WSB,SPB,US,Virginia City
WSD,Condron AAF,US,White Sands
WSF,Sarichef,US,Akutan
WSG,County,US,Washington
WSH,Brookhaven,US,Mastic Beach
WSJ,San Juan SPB,US,Kodiak Station
WSK,Chongqing Wushan Airport,CN,Quchi
WSM,Wiseman,US,Nuiqsut
WSN,South Naknek,US,Dillingham
WSO,Washabo,SR,Skeldon
WSP,Waspam,NI,Waspam
WSQ,Uxin Banner Galutu Airport,CN,
WSR,Wasior,ID,Wasior
WST,Westerly State,US,Westerly
WSU,Wasu,PG,Lae
WSX,Westsound,US,Friday Harbor
WSY,Whitsunday Airstrip,AU,Proserpine
WSZ,Westport Airport,NZ,Westport
WTA,Tambohorano,MG,Maintirano
WTB,Toowoomba Wellcamp Airport,AU,Westbrook
WTC,World Trade Center,US,
WTD,West End,BS,West End
WTE,Wotje Island,MH,Wotje
WTK,Noatak,US,Kotzebue
WTL,Tuntutuliak,US,
WTN,Waddington RAF Station,GB,Waddington
WTO,Wotho Island,MH,Wotho
WTP,Woitape,PG,Kokoda
WTR,White River,US,Whiteriver
WTS,Tsiroanomandidy,MG,Tsiroanomandidy
WTT,Wantoat,PG,Kainantu
WTX,Way Tuba Gatot Subroto Airport,ID,Lampung
WTZ,Whitianga,NZ,Whitianga
WUA,Wuhai Airport,CN,Wuhai
WUD,Wudinna,AU,Caralue
WUG,Wau,PG,
WUH,Wuhan Tianhe International Airport,CN,
WUI,Murrin Murrin Airport,AU,Kalgoorlie
WUM,Wasum,PG,Kandrian
WUN,Wiluna,AU,
WUS,Wuyishan Airport,CN,Xingtian
WUT,Xinzhou Wutaishan Airport,CN,Jinchang
WUU,Wau,SS,Wau
WUV,Wuvulu Island,PG,Aitape
WUX,Sunan Shuofang International Airport,CN,Shuofang
WUZ,Changzhoudao,CN,Longxu
WVB,Rooikop Airport,NA,Walvis Bay
WVI,Watsonville,US,Watsonville
WVK,Manakara,MG,Manakara
WVL,Robert Lafleur,US,Oakland
WVN,Wilhelmshaven,DE,Wilhelmshaven
WWA,Wasilla,US,Wasilla
WWD,Cape May County,US,Erma
WWI,Woodie Woodie,AU,
WWK,Boram Airport,PG,Wewak
WWP,Whale Pass,US,Petersburg
WWR,West Woodward,US,Woodward
WWT,Newtok,US,Hooper Bay
WWY,West Wyalong,AU,West Wyalong
WXN,Wanxian Airport,CN,Wuqiao
WYA,Whyalla Airport,AU,Whyalla
WYB,SPB,US,
WYE,Yengema,SL,Motema
WYN,Wyndham,AU,Kununurra
WYS,Yellowstone Airport,US,West Yellowstone
WZA,Wa Airport,GH,Wa
WZQ,Urad Middle Banner,CN,Haliut
WZY,Paradise Island Seaplane Base,BS,Nassau
XAA,Yerevan Stadium,AM,Yerevan
XAI,Xinyang Minggang Airport,CN,Minggang
XAL,Alamos,MX,Alamos
XAP,Chapeco Airport,BR,Chapeco
XAR,Aribinda,BF,Deou
XAU,Saul,GF,Camopi
XAY,Xayabury,LA,Con Cuong
XBB,Blubber Bay,CA,
XBE,Bearskin Lake,CA,
XBG,Bogande,BF,Bogande
XBJ,Birjand Airport,IR,Birjand
XBL,Buno Bedelle,ET,Bedele
XBN,Biniguni,PG,Alotau
XBO,Boulsa,BF,Boulsa
XBR,Brockville,CA,Brockville
XBW,Killineq,CA,Aylmer
XCH,Christmas Island Airport,CX,Flying Fish Cove
XCL,Cluff Lake,CA,
XCM,Chatham,CA,Walpole Island
XCN,Coron Airport,PH,Coron
XCO,Colac,AU,Colac
XCR,Chalons Vatry Airport,FR,Mailly-le-Camp
XDE,Diebougou,BF,Diebougou
XDJ,Djibo,BF,Djibo
XEN,Xingcheng,CN,Kuancheng
XEO,Harbour,GL,
XEQ,Harbour,GL,Nanortalik
XES,Lake Geneva Aire Estates Airport,US,Lake Geneva
XEX,Aerogare,FR,Torcy
XFN,Xiangyang Airport,CN,Shuanggou
XFW,Hamburg Finkenwerder Airport,DE,Isernhagen Farster Bauerschaft
XFZ,Charny,CA,Breakeyville
XGA,Gaoua,BF,Gaoua
XGG,Gorom-Gorom,BF,Gorom-Gorom
XGL,Granville Lake,CA,
XGN,Xangongo,AO,Outapi
XGR,Kangiqsualujjuaq Airport,CA,
XHN,"Guillemins, Raiway Stn",BE,Liege
XIC,Xichang Airport,CN,Xichang
XIE,Xienglom,LA,Chaloem Phra Kiat
XIG,Xinguara,BR,Sao Geraldo do Araguaia
XIJ,Ahmed Al Jaber,KW,Al Ahmadi
XIL,Xilinhot Airport,CN,Xilin Hot
XIN,Xingning,CN,Shejiang
XIQ,Harbour,GL,Ilulissat
XIY,Xianyang International Airport,CN,Dizhang
XJD,Al Udeid AB,QA,Ar Rayyan
XJH,Hong Kong Harbour,HK,Wan Chai
XJM,Mangla Airport,PK,Jhelum
XKA,Kantchari,BF,Diapaga
XKH,Xieng Khouang Airport,LA,Muang Phonsavan
XKO,Kemano,CA,
XKS,Kasabonika,CA,
XKY,Kaya,BF,Kaya
XLB,Lac Brochet,CA,
XLF,Leaf Bay,CA,
XLO,Long Xuyen,VN,Lap Vo
XLS,St Louis,SN,Saint-Louis
XLU,Leo,BF,Leo
XLW,Lemwerder,DE,Lemwerder
XMA,Maramag,PH,Maramag
XMC,Mallacoota,AU,Eden
XMD,Madison,US,Madison
XMG,Mahendranagar,NP,Banbasa
XMH,Manihi,PF,Tiarei
XMI,Masasi,TZ,Masasi
XML,Minlaton,AU,Honiton
XMN,Xiamen Gaoqi International Airport,CN,Yingcun
XMP,Macmillan Pass,CA,
XMS,Macas,EC,Macas
XMY,Yam Island,AU,Thursday Island
XNA,Northwest Arkansas Regional,US,Cave Springs
XNG,Quang Ngai,VN,Quang Ngai
XNH,Nasiriyah Airport,IQ,An Nasiriyah
XNN,Xining Caojiabao Airport,CN,Gaozhai
XNT,Xingtai,CN,Xingtai
XNU,Nouna,BF,Nouna
XNY,39th Street Ferry,US,Weehawken
XOF,Stratford International Rail Station,GB,
XPA,Pama,BF,Pama
XPK,Pukatawagan,CA,
XPL,Coronel Enrique Soto Cano AB,HN,Comayagua
XPP,Poplar River,CA,
XPR,Pine Ridge,US,Pine Ridge
XPU,West Kuparuk,US,Prudhoe Bay
XPZ,Harbour,FR,Saint-Tropez
XQP,Quepos Airport,CR,Quepos
XQU,Qualicum,CA,Parksville
XRH,Richmond AFB,AU,Richmond
XRQ,Xinbarag Youqi Baogede Airport,CN,Hulun
XRR,Ross River,CA,
XRY,Jerez Airport,ES,
XSB,Sir Bani Yas Island Airport,AE,
XSC,International,TC,Cockburn Town
XSD,Test Range,US,Tonopah
XSE,Sebba,BF,Sebba
XSI,South Indian Lake,CA,
XSM,St Marys,US,Leonardtown
XSO,Siocon,PH,Siocon
XSP,Seletar,SG,
XTG,Thargomindah,AU,Bourke
XTL,Tadoule Lake,CA,
XTO,Taroom,AU,Taroom
XTR,Tara,AU,Chinchilla
XTT,Etoile,FR,Paris
XUZ,Xuzhou Guanyin Airport,CN,Suicheng
XVL,Vinh Long,VN,Vinh Long
XWA,Williston Basin International Airport,US,Williston
XWZ,Nykoping,SE,Nykoping
XXK,Katrineholm,SE,Katrineholm
XYA,Yandina,SB,Honiara
XYE,Ye,MM,Sangkhla Buri
XYP,Avesta Krylbo,SE,
XYR,Yellow River,PG,Ubrub
XZA,Zabre,BF,Po
YAA,Anahim Lake,CA,
YAB,Arctic Bay,CA,
YAC,Cat Lake,CA,
YAD,Moose Lake,CA,
YAE,Alta Lake,CA,
YAF,Asbestos Hill,CA,Asbestos
YAG,Fort Frances Municipal Airport,CA,International Falls
YAH,Lagrande 4,CA,
YAI,Chillan,CL,Chillan
YAJ,Lyall Harbour,CA,
YAK,Yakutat Airport,US,
YAL,Alert Bay,CA,
YAM,Sault Ste Marie Airport,CA,Sault Ste Marie
YAN,Yangambi,CD,Yangambi
YAO,Yaounde Airport,CM,Yaounde
YAP,Yap International Airport,FM,Colonia
YAQ,Maple Bay,CA,
YAR,Lagrande 3,CA,Chapais
YAS,Yasawa Island,FJ,Ba
YAT,Attawapiskat,CA,
YAU,Kattiniq/donaldson,CA,
YAV,Miners Bay,CA,
YAW,Shearwater,CA,Dartmouth
YAX,Angling Lake Airport,CA,
YAY,St Anthony,CA,Lewisporte
YAZ,Tofino Airport,CA,
YBA,Banff,CA,Banff
YBB,Kugaaruk,CA,
YBC,Baie-Comeau Airport,CA,Baie-Comeau
YBD,New Westminster,CA,New Westminster
YBE,Uranium City,CA,
YBF,Bamfield,CA,
YBG,Saguenay-Bagotville Airport,CA,
YBH,Bull Harbour,CA,
YBI,Black Tickle,CA,
YBJ,Baie Johan Beetz,CA,
YBK,Baker Lake,CA,
YBL,Campbell River Airport,CA,
YBM,Bronson Creek,CA,
YBN,Borden,CA,Summerside
YBO,Bob Quinn Lake,CA,Ketchikan
YBP,Yibin Caiba Airport,CN,Yibin
YBQ,Telegraph Harbour,CA,
YBR,Brandon Municipal Airport,CA,Brandon
YBS,Musselwhite,CA,
YBT,Brochet,CA,
YBV,Berens River Airport,CA,
YBW,Springbank,CA,
YBX,Blanc Sablon,CA,
YBY,Bonnyville,CA,Bonnyville
YCA,Courtenay,CA,
YCB,Cambridge Bay Airport,CA,
YCC,Regional,CA,Cornwall
YCD,Nanaimo Airport,CA,
YCE,Centralia,CA,South Huron
YCF,Cortes Bay,CA,
YCG,Castlegar Airport,CA,Castlegar
YCH,Miramichi,CA,Miramichi
YCI,Caribou Island,CA,
YCJ,Cape St James,CA,
YCK,Colville Lake,CA,
YCL,Charlo,CA,Carleton-sur-Mer
YCM,Niagara District Airport,CA,Niagara-on-the-Lake
YCN,Cochrane,CA,
